molecule,smiles,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7f57c33baa30>,CCC1SB(C)OC12CC2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ba8a0>,CS(C)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33baa80>,CF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33baad0>,COF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bab70>,CS[P@]OCN1CCN(CCCl)CC1(C)CCSF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bab20>,C[CH]CCCC(Cl)[SiH2]O[C]1[CH][CH][CH]1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33babc0>,CC(C)CC(C(F)F)N(C)N(C)CC(C)(C)CC[C:7],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bac10>,CO[Si][Si](C)(CCC1C[Si]C([Si]C)C1)SC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bacb0>,CCOCOCCN(C=O)CCCN(C)CC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bad00>,CCCN(C=O)C1COCC2OC(=O)OC21,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bac60>,C[Si][Si][Si](Cl)[SiH]O[Si](O[SiH])[Al](CF)N([S])[ClH]C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bada0>,CC1(S(C)(=O)=O)CC1S(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bad50>,CCOC1CC1CF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bae40>,CC[SiH2]PO[SiH3],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bae90>,CP1(=P)P=[SiH2]O[C]([O])S1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33badf0>,CS(=O)CCCCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33baee0>,CC(Cl)CPCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33baf30>,CC(F)N(C)C(=O)CC1(C)C(=O)OCS1(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b18f0>,CCC(CC)N(CCC#N)S(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33baf80>,CSCCC1CC2C3C(C1CC(C)S3(C)P)C2(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b40d0>,N#CCOCC12COC(=O)OCCN1C2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4080>,CCOCC(COC(=O)OC)OC(=O)C(=O)N(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4170>,CCC(=O)[C][CH][CH][CH][C]P,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4120>,CCC(C)(C)CCCBOC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4210>,C[ClH]CCC(C)[ClH][O:8]CCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4260>,C#Cc1c[nH]cc1-c1ccccc1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b41c0>,C=CCN1C=CC(=C2NC=C2[C@H](OCCOC)[N+](=O)[O-])C=C1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4300>,COP(Cl)OC(O)C#CBr,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4350>,CNN1Oc2ccc(-c3ccccc3)cc2O1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b42b0>,CCCCC([O])PC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b43f0>,CO[Si](CC[Si]CCC1OC1C)(OC)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b43a0>,CCC(=O)C1(C(F)C2CCCCC2)C(=O)CCC1=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4440>,CC1(F)CN1SC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4490>,CCN[CH]COC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b44e0>,COCC(CF)CCSC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4530>,COC(=O)OC(CC(CC#N)C(C)(C)C=O)C(C)(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4580>,CC(=O)N1C2C3CC4C1C(C)(C32C)S4(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b45d0>,[CH2]CC(C)(C)[Si](C)C(C=O)CC(C)C#N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4620>,CC(=O)N(OCC(C=O)(C(C)C)C1CC1)C1CC1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b46c0>,COC1(OC(C)[Si]F)CCCC(COSCCOF)C1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4710>,C[C]CCC(C[O])OBr,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4760>,CN[SiH2][SiH2][SiH3]OB=CO,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4670>,CCC(CCN(C)CC(C)(C)C)CS(=O)(=O)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b47b0>,CCCOC1(C(OCC)C(=O)C=O)CN(C)CC1B(F)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4800>,CC(CO[C@H](CN(C)C)[C@H]1CCC(=O)O1)OC[O],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4850>,CS[C:4](C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b48a0>,CCOC1(C)OC(=O)OC(C(=O)N(C)C)C2C1N2C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b48f0>,C=C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4990>,CCC(COC(=O)OC)N(C)C(C)(C)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b49e0>,CN(C)C1C[SiH2]CC[Si]1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4940>,COB(CBF)OC(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4a30>,CCC1([SiH3])CN2[SiH]N1S[Al]2[C@H]1C=C[O:8]N1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4ad0>,C[SiH][SiH]C[Si]SC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4a80>,CCC1SOSOS1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4b70>,CC(Cl)CC(Cl)CO[P]#N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4bc0>,CC[Si]C(F)[Si](Cl)Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4c10>,C#CC1(CBr)CCOCC1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4c60>,CCC(C([SiH3])N(C)C)N(C)CC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4b20>,C[Si]OCC1([O])B=PC2CC3SC3(P)C2C1=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4cb0>,CC(=O)OC12CCS(=O)(=O)C1C(=O)C2(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4d50>,CCCC(C(C)C)C(C[Si](CC)OC)SC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4da0>,Cc1cc(O)c2c(c1)NSN2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4d00>,CCN1CC(C(CCC#N)CB2OC(C)(C)C(C)(C)O2)C1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4e40>,[O]S([O])(O)C#C[C@H]1CO1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4e90>,CC(Cl)C(COC=O)C[Si](C)(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4ee0>,CCO[Si](C#N)(CC(CC)C[CH]F)OCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4f30>,CC(=O)N(C)CC1OC(=O)OCOC2CCC1C2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4f80>,CCCC1CCC2CCCC12OOCOC[CH:2],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4df0>,CCCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae080>,CCCCC(=O)COC(C)CCCCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae0d0>,CC(=O)N1C(C=O)C1CS(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae120>,CN(CCF)[SH](C)(F)(F)F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae030>,CC#N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae170>,B[Si](CC[Al]CC(C)[SiH])=[PH]=[Si],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae1c0>,COS(=O)(=O)C1(OSS(=O)(=O)O)CCCCS1=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae210>,CC(C)N1CC2C3C4C3C(CN4C)(C1)S(=O)(=O)N2C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae260>,CSCCCNF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae2b0>,CCOOO[SiH2]CC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae300>,CC1CCC2OB(C(C)C3CC(C)C4CC43)OC2(C)O1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae350>,COCCC(C)CCC(C)S(=O)(=O)S(=O)(=O)C#N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae3f0>,CCC1(CC#N)CC(=O)COC(=O)O1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae3a0>,CS(=O)C#N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae440>,CC1OC(=O)OC2(CS(C)(=O)=O)C1CC2N(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae4e0>,N[C@@H]1C=CSC=CC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae490>,COOOP,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae580>,CCS(=O)(=O)CC(C)N(C)S(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae5d0>,CBS(C)(CC)CCS(=O)CCCCCCCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae530>,CCC(=O)C(CS(=O)(=O)COC)OC(=O)OC(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae670>,CNC1=CSC=C[C@H]1O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae6c0>,CCOP(Cl)OCC[Si](Cl)Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae620>,Cc1c[nH]cn1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae760>,C=C[C@@]1(NC)COCCN1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae710>,C[C]C(F)Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae7b0>,CO[Si]12CC[SiH2]C1(C)C2B=P[SiH3],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae850>,CS(=O)(=O)POC(CCl)CSC[ClH][SiH3],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33b4030>,CF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae8a0>,CCP(PC#N)[ClH]C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae940>,CC12CCCN3C1C32CP,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae8f0>,CCSC(CCCC(OC(C)=O)C(=O)OC(=O)O)O[Si],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae990>,C[B]C(=O)C=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33aea30>,C[Si]C[Si][SiH]CCSC[Si][Si],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33aea80>,COOOOOCO[Si](CC(C)C)SC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae9e0>,COC(=O)OCCN(C(C)C(C)N(C=O)OC)[Si](C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33aeb20>,[C][Al][SiH]CCOPPC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33aeb70>,CC(Cl)CCCC(N(C)C)[Si](C)(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33aead0>,CC[Si](CC)CCSC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33aebc0>,CCOC(=O)OC(CC)S(=O)(=O)S(=O)(=O)OCNC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33aec60>,CC(=O)C1C(CCCC=O)C1(C)[SH](C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33aecb0>,CCC(=O)N1P[C][Al]S1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33aec10>,CCCOC(C)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33aed50>,COP(O)[C@H]1CCCS1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33aeda0>,CCC(=O)O[B]O[B]CC1CCCCC1[P],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33aedf0>,CN(C)C1=C(O)SC=CO1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33aed00>,[C][C]C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33aee90>,CC1CN(C)CC(CC2COC(=O)O2)CCCO1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33aeee0>,CC(=O)OOSOC12C3CCC1C32,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33aee40>,CCS(=O)(=O)C(=O)C(OC)(C(=O)OC)S(=O)(=O)CC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33aef80>,CN(C)C(CCCCCCCCC[C:7])OC(=O)Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb030>,C=Cc1nccnc1C(Cl)(Cl)Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb080>,CCN(OCCOCOC(=O)OCCl)C(C)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33aef30>,COO[SiH](COCC1OC1CN(C)C(=O)OC=O)O[Si](C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb120>,CCN1CC(S(=O)(=O)CC)C1CC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb0d0>,CC(CCl)S(=O)CF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb170>,CCC[SH](CS(=O)(=O)S(=O)(=O)CCC)S(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb210>,CCC[B]CP(CC(C)CCSC#N)P(C)PC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb1c0>,C[B]OCCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb2b0>,CCCCC1(F)N([Si])CCCC1(F)F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb300>,COC(=O)C(C)(OC)SC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb260>,CC(N(C)C)C12CCOC1(OC(=O)OCC#N)C2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb3a0>,CN1CCCOC2(S(C)(=O)=O)OC(=O)C2C1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb3f0>,CCCC(=O)OC(C)CCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb350>,BSCCCCCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb440>,COOBO[Si]Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb4e0>,[CH]CCCC(C)SC(F)F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb530>,COP(OC(Cl)C(C)B1OCCCO1)SC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb580>,C[CH][C@@]1(O)CSCCS1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb490>,COC(=O)OC1C2CPOC2(C(Cl)OC=O)C1[C](P)[Cl+2],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb620>,COP(=O)(CP(=O)(OC)OCCF)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb5d0>,CCC(CCCS(C)(CN)CCC1CC1)S(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb670>,COCC(C1CCC2C(C)OC(=O)OC2C1C)N(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb710>,C#SC[C@@H]1CCC=C1c1ccccc1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb6c0>,CC1CC1(C)S(=O)(=O)C1(C)C(=O)S(=O)(=O)N2CC21[O-],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb760>,CCOOC(=O)O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb7b0>,[CH]N1C=C[C]([C]2C=CN(C)C=C2[C]([AlH2])[CH]N(C)C)C(CC)=C1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb800>,CC(Cl)CC[Al],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb850>,CCCC(CN(SC)C1C[SH]1[AlH])CN1CCC2CC21CCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb8f0>,CCSC(CN(C)C)C1CCS(=O)C1[O:8],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb940>,COCCCCC(=O)C(C)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb8a0>,CC1CCCC2CC(S(C)(=O)=O)C(=O)CN2C1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb990>,CCCSCCOOS(C)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bba30>,CC[C](C)CCS(=O)(=O)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bba80>,CCC(B1OSO1)C(CC[NH])C(C)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bbad0>,CSC(=O)SCC1CCCC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bb9e0>,C[B]C[SiH2]C[B]C[B]P[B]CCS(=O)(=O)CC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bbb20>,CC(N(C)C)C1(COC2CCCC2)OC(=O)OC1C#N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bbb70>,[CH2][ClH]CCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bbbc0>,CCOOPSC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bbc60>,C=CN1O[Si]C=C2SSC#[Si]C=C21,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bbcb0>,COC1(C=O)C(C)C12CC[CH]CCC2C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bbd00>,CSSC1CCC2C(C)CP12,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bbd50>,C[Si]O[Si][Si]([Si])P,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bbc10>,CN[CH]B(Cl)SC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bbda0>,CN[CH][B]OC#N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bbe40>,CCCN(CCF)C(CCSC)C(C)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bbe90>,CCC12CC1OC(=O)OC(CN(C)C)(OC)C2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bbee0>,CCCCN(CCCC(=O)C#Br)S(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bbdf0>,CCCC[Si](CCl)OC(C)(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33bbf80>,CCCO[Al](C)O[Si]C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33ae800>,CCC1C(C[CH]CC=O)C2CCC1(C#N)C1CC1S2(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af030>,CCN(C)C(C=O)(CC)CO[Si](C)CC[F:6],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af0d0>,CCN(C(C)=O)S(=O)CCCC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af080>,CCC1COCOC(=O)OC2(C)CN1B1[CH][ClH]C2O1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af170>,COS(=O)C(CS(C)(=O)=O)S(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af1c0>,CCCC1C(N(C)C)CCC2CCOC(=O)OC21C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af210>,CC(Cl)(CC=O)CC1CC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af260>,CN1CCC(S(=O)(=O)[C]C#N)CC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af2b0>,C=CC1=CC(Cl)=C[Mg]N1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af120>,CCC(COC(=O)OC)S(=O)(=O)CCN(C)C=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af350>,CCC12CCC(C(COS(=O)F)C1)C2F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af3a0>,CO[B][SiH][Si]B(C)C=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af3f0>,C[SiH][CH][SiH3],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af440>,C#CN1SNc2ccccc21,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af300>,CSN(C)CC1CC1BF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af4e0>,CCOC(=O)OCC(C)(CC=O)CCCOC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af490>,CCCCC1(CN(C)C#N)CC2C(C)C(OC(=O)O1)C2C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af530>,CC(COC(=O)C1N(C)C1(C)CC=O)S(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af580>,CC[SiH](C)C1CN(C)C(=O)CN1CCN[Si](OC)OC(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af5d0>,CCc1cc[nH]c1OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af620>,CCCC(N)CC1SCCS1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af6c0>,CCC[PH](=P#N)C1CCCCCCC1=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af670>,C=C[Si]([Al]CCc1ccc(SC)cc1)SCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af710>,CC1C2C(=O)S(=O)(=O)CC(C)(N1CCCC=O)[Cl+3]2(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af760>,CC(C)C(=O)OCOC(=O)OCCS(=O)(=O)N(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af7b0>,CSOS(C)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af850>,CSC(C=O)OOC(C)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af800>,CCOC(SC)SCC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af8f0>,CCCOC(=O)O[Si](C)CCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af8a0>,CSSN(C=O)C1CCC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af940>,CF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c33af990>,CC(=O)C(F)CCl,0.406,0.984,0.976
