molecule,smiles,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fc760>,CCCN(C)CCCCC(C)CC(C)(C)CF,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fc7b0>,CCCCCCC(=O)C(CC)(CC)CCC(F)(F)F,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fc800>,CCCCC(C)CCCCC(=O)C(C)CCC(C)CCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fc710>,CCCC1(C)CC(CC)(CC)CC(C)C1=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fc8a0>,CCOC(=O)OCC(C)C(C)N(CC)CCOC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fc8f0>,CCCCCC(C=O)COC(=O)C(F)F,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f595647b0>,CC(C=O)C1C(C=O)CCC(C=O)CS1(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fc990>,CCCCCC(C)CC(CC=O)CCCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fc9e0>,CCC(C)(C)C(=O)OCCCS(=O)(=O)CC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fca30>,CCC1CC(=O)OC1S(=O)(=O)C(C#N)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fc940>,COC(=O)OC(C)CCN(C)C(CC#N)C(C)N(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fcad0>,CCC1(C)C(C)CCC(C)C1(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fcb20>,CCCC1CCC(C(=O)CC=O)CC1CC#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fcb70>,CCOC(=O)OC1CC(CC)CCC(C)O1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fcbc0>,CCCCC1(C)CCC(C)(CS(C)(=O)=O)CC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fcc10>,CCCCC(C)(CC)CCCCC(C)CP,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fca80>,CC1C(=O)C2(C)CC1C(C(C)S(=O)(=O)C=O)C2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fccb0>,CCCC(C)(CC)CCCC(=O)C(C)(C)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fcd00>,CCC(C)CCCCCC(C)C(C)(C)OC(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fcd50>,CCOC(=O)OCC(CCN(C)CCC#N)COC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fcda0>,COCCCC1(C(C)CC(=O)C=O)COC(=O)O1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fcdf0>,CCCOC(=O)C(=O)C(CCC)S(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fce40>,CCC(CCCC=O)CC1CCCC(C)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fce90>,CCCC(=O)N(OC(=O)OC)C(CC)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fcee0>,CCCC(=O)OC1CC(S(C)(=O)=O)CCC1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fcf30>,CCC(=O)C1(CC=O)C(C)CN(C)C1(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fcf80>,CCCC(C)CCC(C)(C)C(=O)CCCC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0030>,CCCCCCC(C)C(CCCCC)CCCCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0080>,CC1CCC(C(C)CCC(C)C2CCCC2)CC1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f00d0>,CC(C=O)C(C=O)CC(C#N)C(C)CCC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0120>,CCCC(=O)CC(CC)CCS(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0170>,CCC1CC(=O)CCCC(=O)CC(C=O)C1=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f01c0>,CCC(CC)C(CC(C)C)C1CCCCC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0210>,CCC(CC)C(COC)C(C)C(C=O)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fcc60>,CN1CCC(C)(C)C(C23COC(=O)OCC2C3)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f02b0>,CCCCC(=O)C(C)CCCCS(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0300>,COC(=O)OCCOCC1CCN(C)C1C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0260>,CC1C(=O)CN(C)C(C2(C)COC(=O)OC2)CN1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f03a0>,CCC(C)CCC1C2C(=O)CCN(C)C1C2=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f03f0>,CCC(C=O)C(C)CC(C)C(F)(F)F,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0440>,CCCCOC(C)C(C)OC(=O)OCC(C)N(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0490>,CCCCCC(CC=O)C(C(=O)C=O)N(C)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f04e0>,CCCC(CC)C(CCCC(C)=O)CCC(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0350>,CCC1CC(C(C)=O)CC(C(C)=O)S1(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0580>,CCOC(C)CC1C(C=O)OC(=O)OCCN1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f05d0>,CCCCC(C)(CO[Si](COC)OC)C1CCCCC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0620>,CC(=O)c1c(C(=O)O)ccc2c1ONO2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0670>,CCCCC1CC2CC(OCC)CCCC2C(C)C1=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f06c0>,CCC(C)CCC(C)CCCCCS(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0710>,CCC(C)C1(C(=O)OC)CC(C)CC1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0760>,CCCC(C)C(C)(CC)C(=O)CC(C)CC#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f07b0>,CCCC(CC)CC(CC)C(=O)OC(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0800>,CCC(C)(C)C(CC)(CCC(C)C=O)OC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0850>,CCC(C1CCCCC1)N(C)C(C)CC1CCCS1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f08a0>,CC(=O)C12CCCC1C(C)C(C)C2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f08f0>,CCCC(C)(C)C(C)(CC=O)C(=O)CC(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0940>,CC(=O)C(C)OC(=O)C(C)(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0530>,CC1(C=O)CCCC(C)(S(C)(=O)=O)CC1C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f09e0>,CCCCC(C)C(C#N)CC(C)C(C)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0a30>,CCCC(CCC)CC(CCC#N)C(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0a80>,CCC1C(CC2COC(=O)OC2C)N1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0ad0>,CCCC(CC)CCC(=O)OB(OC(C)C)OC(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0990>,CCC(C)CCC1(C)C(OC(=O)COC)CCC1(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0b70>,CC1CCC2CN1CCOC(=O)CC2C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0bc0>,CC1CC2CCCC2COC(=O)C2CC12,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0c10>,CCCC1(C)CN1CC1CCCC1CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0c60>,CCC(C)(C)CC(C#N)C(=O)CCCCC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0cb0>,CCCC(C)OC(=O)C(C)Cl,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0d00>,CC1(CC#N)CCC(C)(C)C(C=O)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0d50>,CN1CC2CC(C#N)COCOC(=O)OC2C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0b20>,CC(=O)CC(C)(C#N)C(CCC(C)C)C(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0df0>,CCCC1(C(=O)C=O)CCC(C=O)C1(C)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0e40>,CCCC(C)C(CN(C)C=O)OC(=O)OC(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0e90>,CCC1C(=O)CC2CCC(C)C21,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0ee0>,CCC(CCCSCC(C)C)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0da0>,CC(C)CCCCSCCCl,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0f80>,CCN(C)CCC1OC(=O)OC(C)OC1C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa030>,CCCCCC(CCCC)CCCC(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa080>,CC(=O)CC(COC(=O)OC(C)C)CN(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa0d0>,CCCC(C#N)(C(=O)C(CC)CC=O)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319f0f30>,CCCCc1ccccc1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa170>,CCCC(C)C(=O)C(C)S(=O)(=O)CCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa1c0>,CCC(CC)(CC=O)CC1CC1S(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa120>,CCC(C(C)C)C1(C(=O)OC)CC(=O)C(C)C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa260>,CCC(=O)OC1CC(CCC=O)CC1(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa2b0>,CC(=O)CC(C)(C=O)CC(=O)C(C)CC#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa300>,CCCCCCC(=O)C(C(C)C)C(C)(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa350>,CC(C)C1CCC2(CCCC2C)CC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa3a0>,CCC(C)(C)CC(C#N)(COC)OC(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa210>,CC(=O)CCC(=O)CC(C)CS(=O)(=O)C(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa440>,CCC(C=O)OC(=O)OCC(C)N(C)CC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa490>,CC1C(C=O)C1(C)S(=O)(=O)CC1CC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa3f0>,CCC(C)(C(C)C(C)=O)C(C)C(=O)C(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa530>,CCCCCCC(C)CN(C)CCS(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa580>,CCC(CC(C)C=O)C(=O)CC(C#N)CC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa5d0>,CCCCCC(CC)CC(=O)CC(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa4e0>,CC(=O)C(=O)C(C)(C(C)C=O)N(C)CC(C)(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa670>,CCC(C#N)C12CC(CC=O)C(C)C1C2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa6c0>,CCC1(C#N)CCC(C=O)CC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa710>,CCC(CCC(C)COCCN(C)C)OC(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa620>,CCO[Si](OCC)(OCC)C1(CC)CCC(=O)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa760>,CCC1(C(=O)C(C)(C)C(C)(C#N)C=O)CC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa800>,CCCCC1C2CC2C(=O)C(C)(C)S1(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa850>,COC(=O)CC(C#N)CCC(C)CC(C)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa8a0>,COCCCC(C)C(C=O)C(C)S(=O)(=O)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa8f0>,CC(C)CC(C)CCCCC(C)S(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa940>,CCCCC1OC(=O)OCCC(=O)C1(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa990>,CCCC(C)CC(C)C(C)(CC)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa9e0>,CCC(=O)OCCCCCCCS(=O)(=O)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319faa30>,COC(=O)CCCCCCC(C)PC(C)(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319faa80>,CC1CC(=O)CC(C2CCCC2)C1=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319faad0>,CC(=O)C1CC(C)CCC1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fab20>,CCC(C[SiH](OC)OC)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fab70>,CCCC(CC)(OC)C1CCC2CC(C)C21,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fabc0>,CCC1C(=O)C(C)(Cl)C1Cl,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fac10>,CCC(CC)C1CC2CCCCC3C4CC(C1)C4C23,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fac60>,CCC(C)CCCC(C)C(C)C(=O)C(C)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319facb0>,CC1CCC(C)(C)C(=O)C1=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fa7b0>,CC(CS(=O)(=O)C=O)C(CCC#N)C(C)(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fad50>,CCCC(C)CCC(CC)S(=O)(=O)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fada0>,CCCCCC(C)(CC#N)CC(=O)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fad00>,CCCCCC(C)CPCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fae40>,CCC1(C)CC2(C)CCCCC(CC#N)C1C2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fadf0>,CC(C)CC(C)(CN(C)C)C1OC(=O)OC1C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319faee0>,CCC1C(CC(C)OC)C1(C)C(F)(F)F,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319faf30>,CCC(CS(=O)(=O)C1CC1)OC(=O)CCC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319faf80>,CC(C)OC(C=O)COC(=O)OCC1CN1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd030>,CCOC(=O)C(=O)C(CC)CC(C)CC(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd080>,CCCCCCCCCCCC(C)(C#N)CCCCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd0d0>,CCCCCCCCCCCC(C)C(C)C(F)F,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd120>,CCC(CCC(=O)SC)CC(C)SC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd170>,CCCC1C(CC)C1C1CC(C#N)CC1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd1c0>,CCC(CC#N)CCCCC(C)(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fae90>,CCCC(C)CCCC(C)F,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd260>,CCCCC(=O)COC(=O)OC(COC)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd2b0>,CCCC(C(C)CC)C(C)CCC1CCCC(C)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd300>,CC1CC(C)N(C)C2C1C1OC(=O)OC12C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd210>,CCCN(C)CCC1(S(=O)(=O)OC)CCC(C)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd350>,CCC1(C(C)C)CN(C)C(C(=O)OC)COC(=O)O1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd3f0>,CCC(=O)C(C)C(C=O)C(CC)CCC(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd440>,CCC(C)C(C)C(C)CC(C)S(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd490>,CCC(C)OCCC(CCOC(=O)OC)N(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd4e0>,CC1CCC(CCOC(=O)C(C)(F)F)CC1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd530>,CCCOC(=O)OC(CN(C)C=O)OCCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd3a0>,CCCC(C)(CS(C)(=O)=O)S(=O)(=O)CCC#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd5d0>,CCC1CC(C=O)(CC#N)C(CC)CC1(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd580>,CCOC(=O)CC(CC(=O)C(C)(C)CC)C(=O)OCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd620>,CCC1(C2(C(C)C)CN(C)CCN2C)COC(=O)O1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd670>,COS(=O)(=O)C1CCC2(C)CC1(C#N)OC(=O)O2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd6c0>,CC(C)CC1OC(=O)OC(C(C#N)CN(C)C)C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd710>,COC1CCOC(=O)OCC(=O)C(CC=O)N(C)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd7b0>,CCOC(C)C1CCCCC1COC(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd800>,CCOC(=O)OC(CCC#N)C(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd850>,CC1CC2CC(C1)CC(OC(=O)OC1CCC1)C2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd8a0>,COC(=O)C(C)C(CCCF)CCSC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd760>,CCC(COC)C1(C=O)CC2(C)CC1S(=O)(=O)C2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd940>,CCCCC(C)OC(=O)OC1CCCC1CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd8f0>,CC(=O)C(=O)N(C)C1CCC(C(=O)C(C)(C)C)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd9e0>,CC(C)CC1CC1C1C(C)CCCC1C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fda30>,CCC1(C)C(C=O)C(COC)C2(CC)CC12,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fda80>,CCCCC1CCC(=O)C1C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fdad0>,CCCC(CC=O)(C(CC)CC)C(C)C(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fdb20>,CC1(CCS(=O)(=O)C=O)OC2CC2OC1=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fd990>,CCC(C(C(C)C)C(C)C(C)C#N)S(=O)(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fdbc0>,CCCC(C)(CC)C1(OC)CCCC(=O)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fdc10>,COC1(CC2CC3CCC2C3)CCC(C)CC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fdb70>,CC1CCC(C(C)C=O)C2CS(=O)(=O)CC2C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fdcb0>,CCCC(CCCCC(C#N)CC)C(C)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fdd00>,CC1CC2CC(Cl)CC(C1)C2Cl,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fdd50>,CCCCCCC(C=O)CC(=O)S(=O)(=O)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fdc60>,CC(C)C1(C)CCS(=O)(=O)CC2(C)CCC1C2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fddf0>,CCCC(C)(CCC(C)C)CC(C)C(C)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fde40>,CCC(C)C1CC1C(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fdda0>,COC(C=O)(CCC(C)C)C(C)CS(=O)(=O)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fdee0>,CCOC1(CN(C)C)OC(=O)OCC(CC)C1CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fdf30>,CCC1CC(CC#N)OC(=O)OC1C(C)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fde90>,CN1CC2(C)OCCC2(C)OC(=O)OCS1(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fb030>,CCCC(CC(C)CC(C)CCC(C)C)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fb080>,COC(=O)C1OC(=O)OC1(CC=O)C(C)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fb0d0>,CCCOC(=O)OC(C)C(C)CC(OC)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fb120>,CCCCCCCOCC(COC(=O)OC)N(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fb170>,CCC(CCCCCC(C)C=O)C(=O)CCOC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fdf80>,CCN(C)C(=O)C1OC(=O)OCC1CC(C=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fb210>,CCCC(C)(C=O)C(C#N)C(CC)C(C)(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fb260>,CCC1(C(C)(C)C)CCCCCC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fb2b0>,CCCCCC(C(=O)Cl)C(Cl)(Cl)Cl,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fb300>,CCC(C)CCC(C)N1CCCC1CCl,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f319fb350>,CCCN(C)CCCCOC(=O)OCC(=O)COC,0.996,1.0,0.938
